Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6458,0.6391,0.6458,0.6422,0.577,12.2745,0.1492,0.1494
DecisionTree,CTGAN,0.5833,0.5724,0.5833,0.5775,0.4964,15.0182,-0.0075,-0.0075
DecisionTree,GaussianCopula,0.6806,0.6688,0.6806,0.6735,0.6045,11.5139,0.2174,0.2185
DecisionTree,Original,0.7986,0.7974,0.7986,0.798,0.7595,7.2588,0.5224,0.5225
DecisionTree,TVAE,0.6875,0.6297,0.6875,0.6159,0.5268,11.2636,0.0679,0.093
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN,0.6181,0.5365,0.6181,0.5635,0.5367,1.8419,-0.0703,-0.0804
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,0.4653,3.5342,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.4864,10.782,0.0,0.0
LogisticRegression,Anonymous,0.6806,0.5849,0.6806,0.5847,0.505,0.6334,0.0072,0.0126
LogisticRegression,CTGAN,0.7569,0.7666,0.7569,0.7126,0.6895,0.576,0.2977,0.366
LogisticRegression,GaussianCopula,0.7431,0.7809,0.7431,0.6773,0.732,0.5385,0.2211,0.327
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6875,0.5845,0.6875,0.5778,0.5014,2.1879,0.0037,0.0088
RandomForest,Anonymous,0.625,0.6202,0.625,0.6225,0.5695,1.0732,0.105,0.105
RandomForest,CTGAN,0.6944,0.643,0.6944,0.612,0.6549,0.5917,0.066,0.1024
RandomForest,GaussianCopula,0.75,0.7702,0.75,0.6958,0.7374,0.5475,0.2603,0.3455
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.8164,0.4522,0.5628,0.5883
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5109,8.0292,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
