Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.625,0.625,0.625,0.5601,13.2709,0.1164,0.1164
DecisionTree,CTGAN_HYBRID,0.5764,0.5433,0.5764,0.5572,0.4659,15.2685,-0.0733,-0.0747
DecisionTree,GaussianCopula_HYBRID,0.5069,0.51,0.5069,0.5085,0.4223,17.7715,-0.1545,-0.1545
DecisionTree,Original,0.7986,0.7974,0.7986,0.798,0.7595,7.2588,0.5224,0.5225
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN_HYBRID,0.6181,0.5091,0.6181,0.5484,0.5065,2.8052,-0.1037,-0.1275
KNN,GaussianCopula_HYBRID,0.5625,0.5201,0.5625,0.5379,0.3894,2.6541,-0.1239,-0.1274
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5114,10.7742,0.0,0.0
LogisticRegression,Anonymous,0.6806,0.5849,0.6806,0.5847,0.505,0.6334,0.0072,0.0126
LogisticRegression,CTGAN_HYBRID,0.6944,0.6389,0.6944,0.5926,0.4802,0.6709,0.0341,0.0714
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.452,0.664,0.0174,0.0501
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE_HYBRID,0.7014,0.7912,0.7014,0.5851,0.5452,1.7017,0.0313,0.1261
RandomForest,Anonymous,0.625,0.6202,0.625,0.6225,0.5726,1.04,0.105,0.105
RandomForest,CTGAN_HYBRID,0.6458,0.5874,0.6458,0.6014,0.558,1.1475,0.0224,0.0249
RandomForest,GaussianCopula_HYBRID,0.5764,0.5433,0.5764,0.5572,0.4373,0.8204,-0.0733,-0.0747
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.7947,0.4573,0.578,0.6083
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4934,10.3457,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,N/A,N/A,0.0174,0.0501
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
