Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5556,0.6195,0.5556,0.5729,0.5527,16.0194,0.0915,0.0973
DecisionTree,CTGAN_HYBRID,0.5417,0.5845,0.5417,0.557,0.5109,16.52,0.0198,0.0204
DecisionTree,GaussianCopula_HYBRID,0.4861,0.5725,0.4861,0.5057,0.4964,18.5224,-0.006,-0.0067
DecisionTree,Original,0.7222,0.7477,0.7222,0.73,0.7109,10.0121,0.3919,0.3986
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6319,0.5476,0.6319,0.5724,0.5,2.7921,-0.0472,-0.0558
KNN,GaussianCopula_HYBRID,0.5208,0.4974,0.5208,0.5082,0.3909,3.3857,-0.1817,-0.1831
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5833,0.7202,0.5833,0.594,0.7707,0.6042,0.233,0.2818
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5184,0.6587,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.5278,0.6034,0.5278,0.5463,0.5575,0.6788,0.0556,0.0603
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.625,0.6816,0.625,0.6393,0.6459,0.7388,0.2249,0.237
RandomForest,CTGAN_HYBRID,0.6944,0.6389,0.6944,0.5926,0.5584,0.6913,0.0341,0.0714
RandomForest,GaussianCopula_HYBRID,0.4931,0.5248,0.4931,0.5065,0.4874,0.7084,-0.1164,-0.1181
RandomForest,Original,0.7917,0.7872,0.7917,0.7887,0.8075,0.4738,0.4963,0.4974
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
