Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6146,0.4558,0.6146,0.5234,N/A,N/A,-0.1341,-0.1891
DecisionTree,CTGAN_HYBRID,0.6042,0.5422,0.6042,0.5629,N/A,N/A,-0.0556,-0.0603
DecisionTree,GaussianCopula,0.6146,0.6546,0.6146,0.6269,N/A,N/A,0.1846,0.1902
DecisionTree,Original,0.7188,0.7733,0.7188,0.7288,N/A,N/A,0.424,0.4475
DecisionTree,TVAE,0.4688,0.521,0.4688,0.487,N/A,N/A,-0.1057,-0.1102
KNN,CTGAN,0.6354,0.5357,0.6354,0.5623,N/A,N/A,-0.0487,-0.0626
KNN,CTGAN_HYBRID,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6979,0.7901,0.6979,0.5838,N/A,N/A,0.0453,0.1522
LogisticRegression,CTGAN_HYBRID,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6979,0.671,0.6979,0.6141,N/A,N/A,0.0902,0.1454
RandomForest,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
RandomForest,CTGAN_HYBRID,0.6875,0.6316,0.6875,0.5781,N/A,N/A,0.0244,0.059
RandomForest,GaussianCopula,0.6771,0.601,0.6771,0.5875,N/A,N/A,0.0275,0.0442
RandomForest,Original,0.8125,0.8073,0.8125,0.8062,N/A,N/A,0.5385,0.5449
RandomForest,TVAE,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
