Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5625,0.6541,0.5625,0.5789,0.5895,15.7691,0.148,0.1654
DecisionTree,CTGAN_HYBRID,0.4514,0.5607,0.4514,0.4678,0.4841,19.7739,-0.0252,-0.0298
DecisionTree,GaussianCopula_HYBRID,0.5486,0.573,0.5486,0.5589,0.4968,16.2697,-0.006,-0.0061
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6319,0.6001,0.6319,0.6113,0.5994,1.0843,0.0545,0.056
KNN,GaussianCopula_HYBRID,0.6389,0.5942,0.6389,0.6074,0.507,1.8526,0.039,0.0414
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7657,0.7646,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6597,0.6851,0.6597,0.6687,0.6802,0.6355,0.2506,0.2543
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7339,0.7222,0.7268,0.725,0.5965,0.3695,0.3712
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5556,0.6571,0.5556,0.5713,0.5825,1.1138,0.1479,0.1685
RandomForest,CTGAN_HYBRID,0.6111,0.616,0.6111,0.6135,0.5594,0.6566,0.0952,0.0952
RandomForest,GaussianCopula_HYBRID,0.6944,0.6906,0.6944,0.6924,0.6947,0.5912,0.2707,0.2709
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8083,0.4605,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
