Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5347,0.6969,0.5347,0.5405,0.6141,16.7703,0.1723,0.2218
DecisionTree,CTGAN_HYBRID,0.5486,0.573,0.5486,0.5589,0.4968,16.2697,-0.006,-0.0061
DecisionTree,GaussianCopula_HYBRID,0.5625,0.5416,0.5625,0.551,0.4623,15.7691,-0.079,-0.0795
DecisionTree,Original,0.7014,0.7252,0.7014,0.7093,0.6832,10.763,0.3424,0.3473
DecisionTree,TVAE_HYBRID,0.6736,0.5854,0.6736,0.5901,0.5041,11.7642,0.0105,0.0156
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6389,0.6156,0.6389,0.6243,0.5608,1.8431,0.0913,0.0927
KNN,GaussianCopula_HYBRID,0.6597,0.5764,0.6597,0.59,0.531,1.5865,0.0011,0.0015
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4631,10.3236,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7959,0.7074,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6944,0.6568,0.6944,0.6535,0.6164,0.6272,0.1502,0.1695
LogisticRegression,GaussianCopula_HYBRID,0.7083,0.7204,0.7083,0.7131,0.722,0.6299,0.338,0.3395
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5205,1.589,0.0,0.0
RandomForest,Anonymous,0.5903,0.7234,0.5903,0.6014,0.7784,0.6229,0.242,0.2903
RandomForest,CTGAN_HYBRID,0.7153,0.7027,0.7153,0.6425,0.5637,0.6383,0.1368,0.2024
RandomForest,GaussianCopula_HYBRID,0.6389,0.6481,0.6389,0.6431,0.6494,0.6138,0.1702,0.1706
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.8209,0.4563,0.5517,0.557
RandomForest,TVAE_HYBRID,0.7014,0.7912,0.7014,0.5851,0.5126,4.8459,0.0313,0.1261
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
