Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5113,0.519,0.5113,0.5149,N/A,N/A,0.1556,0.1557
DecisionTree,CTGAN_HYBRID,0.3138,0.4342,0.3138,0.3601,N/A,N/A,0.0069,0.0073
DecisionTree,GaussianCopula_HYBRID,0.3957,0.4311,0.3957,0.4105,N/A,N/A,0.0029,0.0029
DecisionTree,Original,0.5396,0.546,0.5396,0.5426,N/A,N/A,0.2027,0.2028
DecisionTree,TVAE_HYBRID,0.4556,0.4789,0.4556,0.4651,0.5241,19.6238,0.0845,0.0851
KNN,Anonymous,0.5175,0.497,0.5175,0.505,N/A,N/A,0.1181,0.1188
KNN,CTGAN_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
KNN,GaussianCopula_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
KNN,Original,0.5173,0.497,0.5173,0.505,N/A,N/A,0.1183,0.1189
KNN,TVAE_HYBRID,0.5888,0.3467,0.5888,0.4364,0.5,9.3154,0.0,0.0
LogisticRegression,Anonymous,0.602,0.5249,0.602,0.4843,N/A,N/A,0.0762,0.1342
LogisticRegression,CTGAN_HYBRID,0.4781,0.373,0.4781,0.402,N/A,N/A,0.0002,0.0003
LogisticRegression,GaussianCopula_HYBRID,0.5862,0.3461,0.5862,0.4352,N/A,N/A,-0.0027,-0.0201
LogisticRegression,Original,0.6063,0.5225,0.6063,0.5173,N/A,N/A,0.1355,0.1746
LogisticRegression,TVAE_HYBRID,0.5934,0.5125,0.5934,0.4865,0.6169,1.0915,0.075,0.1139
RandomForest,Anonymous,0.607,0.5623,0.607,0.5627,N/A,N/A,0.2069,0.2232
RandomForest,CTGAN_HYBRID,0.5448,0.4671,0.5448,0.4756,N/A,N/A,0.0537,0.0627
RandomForest,GaussianCopula_HYBRID,0.5747,0.4503,0.5747,0.4574,N/A,N/A,0.0167,0.0285
RandomForest,Original,0.6506,0.6285,0.6506,0.604,N/A,N/A,0.289,0.3148
RandomForest,TVAE_HYBRID,0.5725,0.4908,0.5725,0.5067,0.6107,1.2837,0.1043,0.1191
SVM,Anonymous,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
SVM,Original,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.5888,0.3467,0.5888,0.4364,N/A,N/A,0.0,0.0
