Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6597,0.5945,0.6597,0.6047,0.5132,12.2649,0.0318,0.0376
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
DecisionTree,TVAE,0.625,0.6298,0.625,0.6273,0.5645,13.5164,0.1275,0.1275
KNN,CTGAN,0.6944,0.4823,0.6944,0.5692,0.572,4.1492,0.0,0.0
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6597,0.4746,0.6597,0.5521,0.4034,5.1858,-0.0665,-0.1258
LogisticRegression,CTGAN,0.7083,0.7946,0.7083,0.6005,0.442,0.742,0.062,0.1789
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6528,0.5869,0.6528,0.5999,0.4884,1.0989,0.0196,0.0228
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.522,1.0125,0.0,0.0
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.7909,0.4754,0.5376,0.5415
RandomForest,TVAE,0.625,0.5524,0.625,0.5748,0.4956,1.2535,-0.0429,-0.0484
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
