Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6214,0.6423,0.6293,N/A,N/A,0.1105,0.1119
DecisionTree,CTGAN,0.5203,0.5982,0.5203,0.5383,N/A,N/A,0.0495,0.0541
DecisionTree,GaussianCopula,0.5528,0.5745,0.5528,0.5621,N/A,N/A,0.0035,0.0036
DecisionTree,Original,0.7398,0.7694,0.7398,0.7477,N/A,N/A,0.4396,0.4497
DecisionTree,TVAE,0.7886,0.781,0.7886,0.7809,N/A,N/A,0.4744,0.4807
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.5772,0.5952,0.5772,0.585,N/A,N/A,0.0513,0.0516
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6667,0.6503,0.6667,0.6563,N/A,N/A,0.1775,0.1792
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.6911,0.664,0.6911,0.6679,N/A,N/A,0.1944,0.2036
RandomForest,Anonymous,0.6016,0.5666,0.6016,0.58,N/A,N/A,-0.0141,-0.0145
RandomForest,CTGAN,0.561,0.561,0.561,0.561,N/A,N/A,-0.0282,-0.0282
RandomForest,GaussianCopula,0.7317,0.7228,0.7317,0.6831,N/A,N/A,0.232,0.2852
RandomForest,Original,0.813,0.809,0.813,0.8029,N/A,N/A,0.524,0.5381
RandomForest,TVAE,0.748,0.7528,0.748,0.7024,N/A,N/A,0.2785,0.3425
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
