Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.6394,0.625,0.6312,0.5773,13.5164,0.1489,0.1495
DecisionTree,CTGAN_HYBRID,0.5417,0.5474,0.5417,0.5444,0.4664,16.52,-0.0664,-0.0665
DecisionTree,GaussianCopula_HYBRID,0.4375,0.4965,0.4375,0.4587,0.4041,20.2746,-0.1692,-0.1776
DecisionTree,Original,0.7292,0.7427,0.7292,0.7342,0.7032,9.7618,0.389,0.3914
KNN,Anonymous,0.6528,0.6217,0.6528,0.6313,0.4912,2.811,0.1018,0.1052
KNN,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.4843,2.3083,-0.023,-0.0435
KNN,GaussianCopula_HYBRID,0.5208,0.5177,0.5208,0.5193,0.418,2.4111,-0.1363,-0.1363
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5417,0.6115,0.5417,0.5597,0.5607,0.6873,0.0733,0.0788
LogisticRegression,CTGAN_HYBRID,0.6806,0.4793,0.6806,0.5624,0.5016,0.7208,-0.0273,-0.0787
LogisticRegression,GaussianCopula_HYBRID,0.5139,0.5526,0.5139,0.529,0.5073,0.716,-0.0518,-0.0529
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6458,0.6526,0.6458,0.649,0.5836,0.6807,0.1811,0.1813
RandomForest,CTGAN_HYBRID,0.6875,0.6297,0.6875,0.6159,0.5692,0.6336,0.0679,0.093
RandomForest,GaussianCopula_HYBRID,0.5347,0.5434,0.5347,0.5388,0.4217,0.7478,-0.0758,-0.0759
RandomForest,Original,0.7986,0.7952,0.7986,0.7965,0.7994,0.4692,0.5162,0.5169
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
