Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5208,0.5723,0.5208,0.5382,,,-0.0073,-0.0076
DecisionTree,CTGAN,0.4028,0.5187,0.4028,0.4161,,,-0.0886,-0.109
DecisionTree,GaussianCopula,0.7083,0.7121,0.7083,0.7101,,,0.3214,0.3215
DecisionTree,Original,0.7361,0.7396,0.7361,0.7377,,,0.386,0.3862
DecisionTree,TVAE,0.5278,0.5556,0.5278,0.5394,,,-0.0462,-0.0467
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,,,0.1247,0.1373
KNN,CTGAN,0.5833,0.5404,0.5833,0.5575,,,-0.0778,-0.0804
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,,,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
LogisticRegression,Anonymous,0.5972,0.5493,0.5972,0.5674,,,-0.0567,-0.0593
LogisticRegression,CTGAN,0.4931,0.6282,0.4931,0.5034,,,0.0805,0.0999
LogisticRegression,GaussianCopula,0.7917,0.7856,0.7917,0.7871,,,0.4896,0.4922
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
LogisticRegression,TVAE,0.6319,0.5582,0.6319,0.5794,,,-0.0314,-0.0359
RandomForest,Anonymous,0.6111,0.6259,0.6111,0.6175,,,0.1173,0.1179
RandomForest,CTGAN,0.5903,0.5823,0.5903,0.5861,,,0.0158,0.0158
RandomForest,GaussianCopula,0.7708,0.7627,0.7708,0.7492,,,0.3857,0.4124
RandomForest,Original,0.8403,0.8381,0.8403,0.833,,,0.5953,0.6068
RandomForest,TVAE,0.6319,0.5821,0.6319,0.5972,,,0.0134,0.0144
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.6875,0.4808,0.6875,0.5658,,,-0.0138,-0.0555
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
