Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5417,0.6494,0.5417,0.557,0.5809,16.52,0.1303,0.1505
DecisionTree,CTGAN_HYBRID,0.6042,0.5743,0.6042,0.5862,0.4986,14.2673,-0.0029,-0.003
DecisionTree,GaussianCopula_HYBRID,0.5764,0.6153,0.5764,0.5901,0.5486,15.2685,0.0888,0.0911
DecisionTree,Original,0.7083,0.7343,0.7083,0.7165,0.6945,10.5127,0.3615,0.3677
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6389,0.5538,0.6389,0.5768,0.4697,3.2715,-0.0354,-0.0426
KNN,GaussianCopula_HYBRID,0.6389,0.5942,0.6389,0.6074,0.507,1.8526,0.039,0.0414
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7657,0.7646,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.492,0.6365,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7339,0.7222,0.7268,0.725,0.5965,0.3695,0.3712
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5903,0.7058,0.5903,0.6036,0.574,0.9219,0.2265,0.2636
RandomForest,CTGAN_HYBRID,0.6806,0.5849,0.6806,0.5847,0.5694,0.6339,0.0072,0.0126
RandomForest,GaussianCopula_HYBRID,0.6806,0.6806,0.6806,0.6806,0.6681,0.5972,0.2473,0.2473
RandomForest,Original,0.8125,0.8071,0.8125,0.804,0.7941,0.4762,0.5249,0.535
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
