Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4352,0.4232,0.4352,0.4279,0.5267,20.356,0.0666,0.0669
DecisionTree,Original,0.6589,0.6767,0.6589,0.6664,0.7206,12.295,0.4565,0.4577
DecisionTree,TVAE,0.5873,0.6008,0.5873,0.5905,0.6596,14.8734,0.3395,0.3421
KNN,CTGAN,0.3938,0.376,0.3938,0.3799,0.4991,6.0033,-0.0104,-0.0106
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5648,0.5308,0.5648,0.5389,0.6484,7.9925,0.255,0.26
LogisticRegression,CTGAN,0.5075,0.4391,0.5075,0.3742,0.6634,0.9843,0.0382,0.0786
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6589,0.6443,0.6589,0.6354,0.7751,1.5254,0.4358,0.4474
RandomForest,CTGAN,0.5203,0.4775,0.5203,0.3958,0.5915,1.0127,0.0656,0.1255
RandomForest,Original,0.7794,0.7665,0.7794,0.767,0.8858,0.6033,0.6279,0.6339
RandomForest,TVAE,0.6694,0.6634,0.6694,0.6603,0.8234,1.1937,0.4592,0.4642
