Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5417,0.7004,0.5417,0.5483,0.6191,16.52,0.1807,0.2305
DecisionTree,CTGAN_HYBRID,0.5208,0.5462,0.5208,0.5318,0.4641,17.2709,-0.0679,-0.0686
DecisionTree,GaussianCopula_HYBRID,0.625,0.6154,0.625,0.6197,0.5455,13.5164,0.0933,0.0935
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6667,0.6421,0.6667,0.6498,0.5368,1.8457,0.1496,0.1531
KNN,GaussianCopula_HYBRID,0.5278,0.5216,0.5278,0.5246,0.4157,1.9503,-0.1271,-0.1271
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7655,0.7822,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.3134,0.6952,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.8264,0.8349,0.8264,0.81,0.7595,0.5626,0.5346,0.5716
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5417,0.7004,0.5417,0.5483,0.6343,0.855,0.1807,0.2305
RandomForest,CTGAN_HYBRID,0.6389,0.5538,0.6389,0.5768,0.5319,0.6393,-0.0354,-0.0426
RandomForest,GaussianCopula_HYBRID,0.6944,0.6706,0.6944,0.6755,0.6666,0.6238,0.2096,0.2165
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8068,0.4692,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
