Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6875,0.7168,0.6875,0.6967,0.6732,11.2636,0.3199,0.3263
DecisionTree,CTGAN_HYBRID,0.5069,0.5485,0.5069,0.5229,0.4668,17.7715,-0.0606,-0.0622
DecisionTree,GaussianCopula_HYBRID,0.5903,0.6031,0.5903,0.596,0.5332,14.7679,0.0643,0.0645
DecisionTree,Original,0.7361,0.7474,0.7361,0.7405,0.7082,9.5115,0.4011,0.4029
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4866,2.8153,0.0902,0.0927
KNN,CTGAN_HYBRID,0.625,0.5293,0.625,0.5605,0.4692,1.3963,-0.0752,-0.0906
KNN,GaussianCopula_HYBRID,0.6042,0.5743,0.6042,0.5862,0.5055,2.3537,-0.0029,-0.003
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.8472,0.8588,0.8472,0.8339,0.7752,0.4545,0.5934,0.6293
LogisticRegression,CTGAN_HYBRID,0.6458,0.5606,0.6458,0.5812,0.3802,0.6726,-0.0234,-0.0288
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,0.3527,0.7213,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.75,0.7397,0.75,0.7423,0.7495,0.5526,0.3793,0.383
RandomForest,CTGAN_HYBRID,0.6528,0.5681,0.6528,0.5856,0.4684,0.6517,-0.0112,-0.0141
RandomForest,GaussianCopula_HYBRID,0.6181,0.547,0.6181,0.5702,0.4325,0.7028,-0.0543,-0.0605
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8219,0.4542,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
