Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4387,0.4439,0.4387,0.4411,0.57,20.2057,0.1365,0.1365
DecisionTree,CTGAN_HYBRID,0.3579,0.4092,0.3579,0.3615,0.5344,23.1448,0.0585,0.0623
DecisionTree,GaussianCopula_HYBRID,0.3478,0.3777,0.3478,0.3607,0.5095,23.5064,0.0276,0.0279
DecisionTree,Original,0.4488,0.4539,0.4488,0.4512,0.5853,19.869,0.1565,0.1566
DecisionTree,TVAE_HYBRID,0.46,0.4303,0.46,0.4356,0.564,19.4626,0.1285,0.132
KNN,Anonymous,0.4814,0.4258,0.4814,0.4331,0.5841,6.6296,0.0974,0.1053
KNN,CTGAN_HYBRID,0.3696,0.4143,0.3696,0.3557,0.5523,8.1194,0.0408,0.0451
KNN,GaussianCopula_HYBRID,0.4793,0.3619,0.4793,0.3683,0.5088,8.5802,0.0073,0.0105
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.5204,0.4445,0.5204,0.4101,0.5616,9.8501,0.0943,0.1398
LogisticRegression,Anonymous,0.5452,0.3615,0.5452,0.4201,0.7333,1.0531,0.1408,0.2158
LogisticRegression,CTGAN_HYBRID,0.2905,0.4738,0.2905,0.2074,0.6908,1.2382,0.0345,0.0684
LogisticRegression,GaussianCopula_HYBRID,0.516,0.3753,0.516,0.365,0.6328,1.1266,0.0335,0.1024
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.5198,0.4552,0.5198,0.422,0.6938,1.3614,0.0988,0.1374
RandomForest,Anonymous,0.5052,0.4449,0.5052,0.4576,0.7024,1.3608,0.1554,0.166
RandomForest,CTGAN_HYBRID,0.3211,0.4316,0.3211,0.2882,0.6716,1.4685,0.0356,0.0477
RandomForest,GaussianCopula_HYBRID,0.5012,0.3734,0.5012,0.3548,0.5699,1.1818,0.0137,0.0291
RandomForest,Original,0.5312,0.4723,0.5312,0.4835,0.733,1.1933,0.2129,0.2254
RandomForest,TVAE_HYBRID,0.5175,0.4442,0.5175,0.4395,0.6923,2.5021,0.1459,0.1716
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.2712,0.4629,0.2712,0.138,N/A,N/A,0.0226,0.0897
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.5214,0.3803,0.5214,0.3731,N/A,N/A,0.0471,0.1356
