Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6111,0.5729,0.6111,0.587,0.4973,14.017,-0.006,-0.0062
DecisionTree,Original,0.7986,0.7999,0.7986,0.7992,0.7659,7.2588,0.5285,0.5285
KNN,CTGAN,0.6944,0.6473,0.6944,0.6282,0.577,2.9701,0.0959,0.1273
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6936,0.6367,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.7083,0.7946,0.7083,0.6005,0.6086,0.6131,0.062,0.1789
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.8076,0.4586,0.5628,0.5883
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
