Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3517,0.3792,0.3517,0.3404,0.498,23.3687,-0.0027,-0.0029
DecisionTree,Original,0.6679,0.6844,0.6679,0.6748,0.7292,11.9693,0.4706,0.4718
DecisionTree,TVAE,0.631,0.6295,0.631,0.6208,0.6802,13.2992,0.4017,0.4098
KNN,CTGAN,0.3328,0.3639,0.3328,0.3049,0.4895,6.2306,-0.0356,-0.0426
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5663,0.5227,0.5663,0.5141,0.6404,7.5423,0.2273,0.2423
LogisticRegression,CTGAN,0.3306,0.3167,0.3306,0.2168,0.4858,1.121,-0.0098,-0.0206
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6348,0.6035,0.6348,0.607,0.7424,1.821,0.3833,0.3907
RandomForest,CTGAN,0.3411,0.3411,0.3411,0.2473,0.4648,1.1175,-0.0044,-0.0079
RandomForest,Original,0.7801,0.7665,0.7801,0.766,0.886,0.6052,0.6279,0.635
RandomForest,TVAE,0.6589,0.6389,0.6589,0.6133,0.8107,1.1926,0.433,0.4637
