Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5347,0.5596,0.5347,0.5453,0.4805,16.7703,-0.037,-0.0373
DecisionTree,CTGAN_HYBRID,0.6111,0.5729,0.6111,0.587,0.4973,14.017,-0.006,-0.0062
DecisionTree,GaussianCopula_HYBRID,0.4931,0.5881,0.4931,0.5114,0.5141,18.2721,0.023,0.0261
DecisionTree,Original,0.7083,0.7343,0.7083,0.7165,0.6945,10.5127,0.3615,0.3677
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6806,0.5849,0.6806,0.5847,0.4889,3.7208,0.0072,0.0126
KNN,GaussianCopula_HYBRID,0.5694,0.506,0.5694,0.5319,0.3949,2.3927,-0.1458,-0.1546
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6667,0.6151,0.6667,0.622,0.5511,0.6326,0.073,0.0823
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4832,0.6369,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.4792,0.5914,0.4792,0.4948,0.5257,0.7349,0.0267,0.0315
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5972,0.6174,0.5972,0.6056,0.53,0.7411,0.0969,0.0976
RandomForest,CTGAN_HYBRID,0.6875,0.5845,0.6875,0.5778,0.4902,0.6627,0.0037,0.0088
RandomForest,GaussianCopula_HYBRID,0.4653,0.559,0.4653,0.4846,0.4382,0.8364,-0.0305,-0.0345
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.7891,0.4823,0.5236,0.5264
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
