Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,Anonymous,0.8779,0.8378,0.8779,0.8459,0.6074,2.1672,0.1376,0.172,115,0.32,0.2,10.0,2.0,0.5,,,
KNN,CTGAN_HYBRID,0.8789,0.7991,0.8789,0.8279,0.5192,3.1421,0.0047,0.0114,115,0.32,0.2,10.0,2.0,0.5,300,8,36168
KNN,GaussianCopula_HYBRID,0.8758,0.7966,0.8758,0.8271,0.517,2.6062,0.0042,0.0081,115,0.32,0.2,10.0,2.0,0.5,300,8,36168
KNN,TVAE_HYBRID,0.8493,0.8253,0.8493,0.8358,0.579,2.1313,0.1471,0.1508,115,0.32,0.2,10.0,2.0,0.5,300,8,36168
KNN,Anonymous,0.8777,0.8379,0.8777,0.8462,0.6045,2.1703,0.1401,0.1737,374,1.03,0.2,20.0,2.0,0.5,,,
KNN,CTGAN_HYBRID,0.8799,0.8097,0.8799,0.8294,0.5487,2.9972,0.0135,0.0327,374,1.03,0.2,20.0,2.0,0.5,300,8,36168
KNN,GaussianCopula_HYBRID,0.8782,0.7957,0.8782,0.8274,0.5172,2.6991,0.002,0.0047,374,1.03,0.2,20.0,2.0,0.5,300,8,36168
KNN,TVAE_HYBRID,0.8547,0.8099,0.8547,0.8283,0.5402,2.4516,0.0653,0.0723,374,1.03,0.2,20.0,2.0,0.5,300,8,36168
KNN,Anonymous,0.8769,0.8364,0.8769,0.8454,0.6111,2.1022,0.1363,0.1684,386,1.07,0.2,5.0,2.0,0.5,,,
KNN,CTGAN_HYBRID,0.8486,0.8127,0.8486,0.8281,0.5646,2.0051,0.0836,0.0885,386,1.07,0.2,5.0,2.0,0.5,300,8,36168
KNN,GaussianCopula_HYBRID,0.8731,0.7919,0.8731,0.8255,0.5161,2.5993,-0.0023,-0.0041,386,1.07,0.2,5.0,2.0,0.5,300,8,36168
KNN,TVAE_HYBRID,0.8827,0.7797,0.8827,0.828,0.5268,3.772,-0.0007,-0.0066,386,1.07,0.2,5.0,2.0,0.5,300,8,36168
