Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5208,0.6237,0.5208,0.5374,0.5532,17.2709,0.0861,0.0988
DecisionTree,CTGAN_HYBRID,0.5694,0.6008,0.5694,0.5815,0.5309,15.5188,0.0574,0.0584
DecisionTree,GaussianCopula_HYBRID,0.5556,0.6085,0.5556,0.572,0.54,16.0194,0.071,0.0742
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6458,0.5711,0.6458,0.5885,0.5528,3.6871,-0.0077,-0.0091
KNN,GaussianCopula_HYBRID,0.6389,0.5942,0.6389,0.6074,0.507,1.8526,0.039,0.0414
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7657,0.7646,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.7222,0.7031,0.7222,0.705,0.7218,0.5908,0.2814,0.2908
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7339,0.7222,0.7268,0.725,0.5965,0.3695,0.3712
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5625,0.6756,0.5625,0.5767,0.5755,1.3707,0.1741,0.2025
RandomForest,CTGAN_HYBRID,0.6597,0.6076,0.6597,0.6171,0.5825,0.6221,0.0607,0.0676
RandomForest,GaussianCopula_HYBRID,0.6597,0.6619,0.6597,0.6608,0.6868,0.6028,0.2033,0.2033
RandomForest,Original,0.8194,0.8145,0.8194,0.8122,0.8112,0.4623,0.5456,0.5542
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
