Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6634,0.6867,0.6634,0.673,0.7262,12.1322,0.4663,0.4683
DecisionTree,CTGAN_HYBRID,0.5399,0.5058,0.5399,0.5193,0.5936,16.5833,0.2212,0.2238
DecisionTree,GaussianCopula_HYBRID,0.4044,0.4024,0.4044,0.4033,0.514,21.4688,0.0299,0.0299
DecisionTree,Original,0.6777,0.6936,0.6777,0.6844,0.7344,11.6165,0.4852,0.4862
DecisionTree,TVAE_HYBRID,0.5497,0.6233,0.5497,0.561,0.6484,16.2305,0.3138,0.3282
KNN,Anonymous,0.6288,0.6121,0.6288,0.6179,0.7198,3.9634,0.379,0.3812
KNN,CTGAN_HYBRID,0.497,0.4579,0.497,0.4722,0.5752,4.9729,0.1393,0.1419
KNN,GaussianCopula_HYBRID,0.4292,0.4213,0.4292,0.4245,0.5316,5.1327,0.0582,0.0583
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5926,0.576,0.5926,0.5751,0.7041,5.3032,0.3282,0.3341
LogisticRegression,Anonymous,0.7553,0.7308,0.7553,0.7321,0.8533,0.6593,0.5829,0.5921
LogisticRegression,CTGAN_HYBRID,0.6476,0.5787,0.6476,0.5975,0.7225,0.877,0.383,0.3993
LogisticRegression,GaussianCopula_HYBRID,0.5105,0.4288,0.5105,0.3953,0.6164,1.1425,0.0674,0.1038
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6167,0.6675,0.6167,0.6179,0.8137,1.1006,0.4051,0.4232
RandomForest,Anonymous,0.7771,0.7641,0.7771,0.7633,0.8843,0.5918,0.6225,0.63
RandomForest,CTGAN_HYBRID,0.6303,0.5268,0.6303,0.5604,0.6903,0.8977,0.3226,0.3651
RandomForest,GaussianCopula_HYBRID,0.5068,0.4161,0.5068,0.4171,0.6311,0.9827,0.075,0.097
RandomForest,Original,0.7786,0.7651,0.7786,0.7637,0.8897,0.5729,0.6242,0.6326
RandomForest,TVAE_HYBRID,0.6536,0.6536,0.6536,0.6373,0.8117,0.8054,0.4421,0.4577
