Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4583,0.4925,0.4583,0.4727,,,-0.1751,-0.1781
DecisionTree,Original,0.7188,0.7638,0.7188,0.7284,,,0.4146,0.4322
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
LogisticRegression,Anonymous,0.6562,0.5309,0.6562,0.5609,,,-0.0353,-0.0569
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
RandomForest,Anonymous,0.4375,0.5078,0.4375,0.458,,,-0.125,-0.1348
RandomForest,Original,0.8125,0.8078,0.8125,0.8086,,,0.5472,0.55
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
