Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4514,0.6728,0.4514,0.4318,0.5668,19.7739,0.0937,0.1465
DecisionTree,CTGAN_HYBRID,0.4722,0.5868,0.4722,0.4873,0.5118,19.023,0.0187,0.0222
DecisionTree,GaussianCopula_HYBRID,0.5417,0.5689,0.5417,0.553,0.4918,16.52,-0.0154,-0.0156
DecisionTree,Original,0.7292,0.7427,0.7292,0.7342,0.7032,9.7618,0.389,0.3914
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.447,5.6229,-0.023,-0.0435
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4576,2.1422,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6573,1.9945,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.7014,0.6774,0.7014,0.6811,0.5966,0.6408,0.2221,0.2308
LogisticRegression,GaussianCopula_HYBRID,0.7361,0.7729,0.7361,0.6649,0.6993,0.5734,0.1934,0.2998
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5069,0.7189,0.5069,0.4997,0.686,0.9812,0.1631,0.2346
RandomForest,CTGAN_HYBRID,0.5278,0.5394,0.5278,0.5332,0.4625,0.7223,-0.0851,-0.0853
RandomForest,GaussianCopula_HYBRID,0.6875,0.6447,0.6875,0.6429,0.7228,0.5622,0.1243,0.1423
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.7935,0.4753,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
