Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6664,0.6835,0.6664,0.6736,0.7259,12.0236,0.4685,0.4697
DecisionTree,CTGAN_HYBRID,0.5301,0.4845,0.5301,0.5038,0.5833,16.9362,0.2048,0.2077
DecisionTree,GaussianCopula_HYBRID,0.3855,0.3777,0.3855,0.3812,0.4928,22.1473,-0.0077,-0.0077
DecisionTree,Original,0.6702,0.6899,0.6702,0.6783,0.7313,11.8879,0.4752,0.4768
DecisionTree,TVAE_HYBRID,0.5166,0.5742,0.5166,0.5205,0.6237,17.4247,0.2594,0.2725
KNN,Anonymous,0.5783,0.5655,0.5783,0.5687,0.673,5.1188,0.2943,0.2967
KNN,CTGAN_HYBRID,0.4782,0.4158,0.4782,0.4044,0.5307,10.1489,0.0304,0.0373
KNN,GaussianCopula_HYBRID,0.3788,0.3731,0.3788,0.375,0.4874,5.7835,-0.0201,-0.0201
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.4812,0.518,0.4812,0.4869,0.6383,6.2666,0.1972,0.2029
LogisticRegression,Anonymous,0.7176,0.6903,0.7176,0.6907,0.7891,1.1394,0.5155,0.5262
LogisticRegression,CTGAN_HYBRID,0.6303,0.568,0.6303,0.5873,0.6623,1.07,0.3583,0.37
LogisticRegression,GaussianCopula_HYBRID,0.5738,0.5109,0.5738,0.4835,0.6302,1.0627,0.1959,0.262
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6167,0.619,0.6167,0.5941,0.7539,1.4928,0.377,0.3977
RandomForest,Anonymous,0.7651,0.748,0.7651,0.7482,0.8826,0.6427,0.6005,0.6093
RandomForest,CTGAN_HYBRID,0.6589,0.731,0.6589,0.587,0.6986,0.9269,0.3743,0.425
RandomForest,GaussianCopula_HYBRID,0.5595,0.5178,0.5595,0.469,0.651,0.9683,0.1619,0.2247
RandomForest,Original,0.7764,0.7618,0.7764,0.7621,0.8872,0.651,0.6216,0.6286
RandomForest,TVAE_HYBRID,0.6596,0.6558,0.6596,0.6387,0.8204,0.8813,0.4485,0.4675
