Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.7011,0.7131,0.7011,0.7062,0.7526,10.7751,0.5208,0.5216
DecisionTree,CTGAN_HYBRID,0.4488,0.4558,0.4488,0.4464,0.5538,19.8674,0.1185,0.1205
DecisionTree,GaussianCopula_HYBRID,0.4134,0.4197,0.4134,0.4164,0.5242,21.1431,0.0547,0.0547
DecisionTree,Original,0.6822,0.6992,0.6822,0.6895,0.7366,11.4536,0.4925,0.4936
DecisionTree,TVAE_HYBRID,0.5196,0.6219,0.5196,0.5281,0.6407,17.3162,0.2849,0.3058
KNN,Anonymous,0.6295,0.614,0.6295,0.6184,0.7252,4.3359,0.379,0.3821
KNN,CTGAN_HYBRID,0.5407,0.5115,0.5407,0.5219,0.6429,4.6162,0.2246,0.227
KNN,GaussianCopula_HYBRID,0.4292,0.4102,0.4292,0.4182,0.5399,5.1262,0.0477,0.048
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.4932,0.5353,0.4932,0.495,0.6582,7.1406,0.2163,0.2258
LogisticRegression,Anonymous,0.7575,0.7435,0.7575,0.7454,0.8556,0.6555,0.5915,0.5972
LogisticRegression,CTGAN_HYBRID,0.6054,0.5382,0.6054,0.5635,0.702,0.9804,0.3252,0.334
LogisticRegression,GaussianCopula_HYBRID,0.5663,0.5218,0.5663,0.5283,0.6636,0.9735,0.243,0.2554
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.5482,0.695,0.5482,0.5769,0.779,1.436,0.3435,0.372
RandomForest,Anonymous,0.7726,0.7572,0.7726,0.758,0.885,0.5851,0.6153,0.6222
RandomForest,CTGAN_HYBRID,0.6325,0.5586,0.6325,0.5778,0.7023,0.8867,0.3518,0.37
RandomForest,GaussianCopula_HYBRID,0.5369,0.4508,0.5369,0.462,0.6475,0.9672,0.1436,0.1696
RandomForest,Original,0.7801,0.767,0.7801,0.765,0.8898,0.5996,0.6269,0.635
RandomForest,TVAE_HYBRID,0.6069,0.659,0.6069,0.6092,0.7799,1.0302,0.39,0.4073
