Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5833,0.5667,0.5833,0.5742,0.49,15.0182,-0.0208,-0.0209
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,CTGAN,0.6736,0.5854,0.6736,0.5901,0.5455,2.2894,0.0105,0.0156
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.3607,0.6671,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.7014,0.7912,0.7014,0.5851,0.5685,0.6228,0.0313,0.1261
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8168,0.4629,0.5376,0.5415
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
