Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4722,0.5582,0.4722,0.4923,0.48,19.023,-0.0332,-0.0369
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
DecisionTree,TVAE,0.6597,0.6015,0.6597,0.6111,0.5195,12.2649,0.0465,0.0532
KNN,CTGAN,0.5903,0.5448,0.5903,0.5625,0.4675,1.6675,-0.0673,-0.07
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6875,0.4808,0.6875,0.5658,0.5092,5.1269,-0.0138,-0.0555
LogisticRegression,CTGAN,0.5694,0.5694,0.5694,0.5694,0.4534,0.733,-0.0145,-0.0145
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6597,0.5863,0.6597,0.5976,0.5473,1.4025,0.0167,0.0206
RandomForest,CTGAN,0.6111,0.559,0.6111,0.5772,0.5083,0.6683,-0.0349,-0.037
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8065,0.4653,0.5376,0.5415
RandomForest,TVAE,0.6944,0.643,0.6944,0.612,0.5358,2.2076,0.066,0.1024
SVM,CTGAN,0.6458,0.5307,0.6458,0.5647,,,-0.0564,-0.0773
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
