Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5833,0.6942,0.5833,0.5973,0.63,15.0182,0.2094,0.2419
DecisionTree,CTGAN_HYBRID,0.4097,0.5146,0.4097,0.4274,0.435,21.2758,-0.1031,-0.1218
DecisionTree,GaussianCopula_HYBRID,0.4375,0.5251,0.4375,0.4586,0.4423,20.2746,-0.0954,-0.1066
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5278,0.4846,0.5278,0.5039,0.3915,1.9622,-0.2047,-0.2095
KNN,GaussianCopula_HYBRID,0.6458,0.6481,0.6458,0.6469,0.5972,1.3411,0.1707,0.1708
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5069,0.6933,0.5069,0.5056,0.7607,0.7246,0.1474,0.2022
LogisticRegression,CTGAN_HYBRID,0.5833,0.5139,0.5833,0.541,0.4184,0.6699,-0.125,-0.1348
LogisticRegression,GaussianCopula_HYBRID,0.6667,0.6625,0.6667,0.6644,0.6484,0.6068,0.2044,0.2045
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6597,0.7124,0.6597,0.6725,0.6908,0.6625,0.2927,0.3072
RandomForest,CTGAN_HYBRID,0.6042,0.537,0.6042,0.5609,0.4306,0.69,-0.0766,-0.0834
RandomForest,GaussianCopula_HYBRID,0.5556,0.5823,0.5556,0.5665,0.5427,0.6669,0.0154,0.0156
RandomForest,Original,0.8333,0.8298,0.8333,0.8266,0.8003,0.4705,0.5806,0.5897
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
