Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4036,0.6788,0.0,0.0,,,0.3,,,,250.0,10.0,3360
LogisticRegression,TVAE,0.6875,0.5845,0.6875,0.5778,0.522,2.6066,0.0037,0.0088,,,0.3,,,,250.0,10.0,3360
LogisticRegression,CTGAN,0.6806,0.6471,0.6806,0.6527,0.6134,0.6581,0.1499,0.1589,,,0.3,,,,250.0,1.0,336
LogisticRegression,TVAE,0.7083,0.7946,0.7083,0.6005,0.5182,2.552,0.062,0.1789,,,0.3,,,,250.0,1.0,336
LogisticRegression,CTGAN,0.6944,0.6369,0.6944,0.5815,0.4277,0.646,0.0174,0.0501,,,0.3,,,,250.0,2.0,672
LogisticRegression,TVAE,0.6944,0.4823,0.6944,0.5692,0.5207,2.9756,0.0,0.0,,,0.3,,,,250.0,2.0,672
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5032,0.7916,0.0,0.0,,,0.3,,,,250.0,3.0,1008
LogisticRegression,TVAE,0.7014,0.7912,0.7014,0.5851,0.4884,2.7892,0.0313,0.1261,,,0.3,,,,250.0,3.0,1008
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5393,0.6653,0.0,0.0,,,0.3,,,,250.0,5.0,1680
LogisticRegression,TVAE,0.7014,0.7912,0.7014,0.5851,0.5048,2.7372,0.0313,0.1261,,,0.3,,,,250.0,5.0,1680
