Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.3898,0.4152,0.3898,0.3989,0.5548,21.9765,0.0987,0.0995
DecisionTree,Original,0.4491,0.4544,0.4491,0.4516,0.5858,19.8578,0.1574,0.1575
KNN,Anonymous,0.4801,0.425,0.4801,0.4322,0.5836,6.6453,0.0956,0.1031
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5486,0.4463,0.5486,0.4338,0.7257,1.0207,0.1637,0.2256
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5065,0.4398,0.5065,0.4558,0.6805,1.3306,0.1626,0.1736
RandomForest,Original,0.5306,0.4732,0.5306,0.4842,0.7313,1.232,0.2133,0.2252
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
