Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6181,0.6351,0.6181,0.6252,0.5723,13.7667,0.1384,0.1392
DecisionTree,CTGAN_HYBRID,0.6528,0.5681,0.6528,0.5856,0.4955,12.5152,-0.0112,-0.0141
DecisionTree,GaussianCopula_HYBRID,0.5278,0.566,0.5278,0.5424,0.4882,17.0206,-0.0217,-0.0222
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
DecisionTree,TVAE_HYBRID,0.6458,0.5941,0.6458,0.6072,0.5159,12.7655,0.0367,0.04
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6875,0.5845,0.6875,0.5778,0.5619,6.737,0.0037,0.0088
KNN,GaussianCopula_HYBRID,0.5069,0.5485,0.5069,0.5229,0.4401,2.4166,-0.0606,-0.0622
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5177,4.1718,0.0,0.0
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088
LogisticRegression,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,0.4839,0.6956,0.0313,0.1261
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6458,0.6111,0.6458,0.6218,0.5891,1.3162,0.0774,0.0804
RandomForest,Anonymous,0.6875,0.6608,0.6875,0.6663,0.6595,0.6129,0.1859,0.1932
RandomForest,CTGAN_HYBRID,0.6875,0.4808,0.6875,0.5658,0.4845,0.731,-0.0138,-0.0555
RandomForest,GaussianCopula_HYBRID,0.5486,0.5782,0.5486,0.5606,0.5374,0.7251,0.0059,0.006
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.7994,0.4725,0.5172,0.5222
RandomForest,TVAE_HYBRID,0.625,0.5615,0.625,0.5811,0.5524,2.45,-0.0275,-0.0303
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
