Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.626,0.5764,0.5918,0.5614,15.2685,0.1095,0.114
DecisionTree,CTGAN_HYBRID,0.5278,0.501,0.5278,0.5132,0.4182,17.0206,-0.1724,-0.1741
DecisionTree,GaussianCopula_HYBRID,0.5694,0.5639,0.5694,0.5666,0.4864,15.5188,-0.0276,-0.0276
DecisionTree,Original,0.7222,0.7382,0.7222,0.728,0.6982,10.0121,0.3772,0.3801
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6944,0.6451,0.6944,0.6204,0.5451,3.9103,0.0812,0.1153
KNN,GaussianCopula_HYBRID,0.6042,0.5541,0.6042,0.5723,0.462,2.6082,-0.0459,-0.0483
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5417,0.7004,0.5417,0.5483,0.7757,0.625,0.1807,0.2305
LogisticRegression,CTGAN_HYBRID,0.7083,0.6863,0.7083,0.6296,0.3382,0.7076,0.1085,0.1682
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.5751,0.6319,0.5918,0.5682,0.6392,-0.001,-0.0011
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6111,0.6867,0.6111,0.6264,0.6109,0.7933,0.2222,0.2412
RandomForest,CTGAN_HYBRID,0.6667,0.5859,0.6667,0.5944,0.4941,0.6833,0.0137,0.0182
RandomForest,GaussianCopula_HYBRID,0.5833,0.5607,0.5833,0.5705,0.4231,0.7036,-0.0345,-0.0348
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.7933,0.4787,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
