Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,CTGAN,0.3607,0.3846,0.3607,0.3668,0.5018,23.043,0.0036,0.0037,,,0.3,,,,80.0,10.0,30960
DecisionTree,TVAE,0.5919,0.559,0.5919,0.565,0.6359,14.7106,0.3155,0.3222,,,0.3,,,,80.0,10.0,30960
DecisionTree,CTGAN,0.3584,0.4046,0.3584,0.3729,0.5092,23.1244,0.0222,0.0227,,,0.3,,,,80.0,1.0,3096
DecisionTree,TVAE,0.5678,0.5268,0.5678,0.5367,0.6123,15.5791,0.265,0.2711,,,0.3,,,,80.0,1.0,3096
DecisionTree,CTGAN,0.3358,0.3816,0.3358,0.3432,0.5035,23.9386,0.004,0.0042,,,0.3,,,,80.0,2.0,6192
DecisionTree,TVAE,0.558,0.5349,0.558,0.5336,0.6108,15.9319,0.255,0.2607,,,0.3,,,,80.0,2.0,6192
DecisionTree,CTGAN,0.3502,0.3869,0.3502,0.3529,0.5039,23.4229,0.0021,0.0023,,,0.3,,,,80.0,3.0,9288
DecisionTree,TVAE,0.5836,0.5449,0.5836,0.5533,0.6253,15.0091,0.2944,0.3009,,,0.3,,,,80.0,3.0,9288
DecisionTree,CTGAN,0.3788,0.424,0.3788,0.3892,0.524,22.3916,0.0491,0.0507,,,0.3,,,,80.0,5.0,15480
DecisionTree,TVAE,0.5836,0.5527,0.5836,0.553,0.6232,15.0091,0.2885,0.2956,,,0.3,,,,80.0,5.0,15480
