Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3592,0.377,0.3592,0.3655,0.4937,23.0973,-0.0122,-0.0123
DecisionTree,Original,0.6687,0.6866,0.6687,0.6762,0.7277,11.9422,0.4716,0.4729
DecisionTree,TVAE,0.6084,0.4962,0.6084,0.5461,,,0.3069,0.3254
KNN,CTGAN,0.3652,0.3784,0.3652,0.3618,0.4994,5.0513,-0.0074,-0.0077
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5459,0.4392,0.5459,0.4776,,,0.1696,0.1908
LogisticRegression,CTGAN,0.5023,0.4035,0.5023,0.3567,0.5708,1.0214,0.016,0.0438
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6363,0.5245,0.6363,0.5747,,,0.3669,0.3857
RandomForest,CTGAN,0.4917,0.3848,0.4917,0.4184,0.5202,1.0304,0.0582,0.0685
RandomForest,Original,0.7741,0.759,0.7741,0.7579,0.8881,0.6011,0.6164,0.6246
RandomForest,TVAE,0.689,0.5646,0.689,0.6205,,,0.4528,0.4779
