Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6845,0.6958,0.6845,0.6895,0.736,11.3722,0.4933,0.4938
DecisionTree,CTGAN_HYBRID,0.4465,0.4896,0.4465,0.4509,0.5662,19.9489,0.1459,0.1519
DecisionTree,GaussianCopula_HYBRID,0.3886,0.4274,0.3886,0.4039,0.5209,22.0387,0.0526,0.0534
DecisionTree,Original,0.68,0.6957,0.68,0.6866,0.7362,11.5351,0.4886,0.4897
DecisionTree,TVAE_HYBRID,0.5768,0.5535,0.5768,0.5608,0.6297,15.2534,0.2988,0.3018
KNN,Anonymous,0.5911,0.5687,0.5911,0.5746,0.6793,5.3075,0.3059,0.3104
KNN,CTGAN_HYBRID,0.433,0.4662,0.433,0.4445,0.5783,6.1891,0.1178,0.1196
KNN,GaussianCopula_HYBRID,0.4187,0.4024,0.4187,0.409,0.4975,6.5403,0.0292,0.0294
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5361,0.4738,0.5361,0.4919,0.6243,8.1485,0.1877,0.1958
LogisticRegression,Anonymous,0.7492,0.728,0.7492,0.7325,0.8403,0.855,0.5774,0.5826
LogisticRegression,CTGAN_HYBRID,0.6077,0.5773,0.6077,0.5871,0.6902,1.0708,0.3448,0.3486
LogisticRegression,GaussianCopula_HYBRID,0.5407,0.4942,0.5407,0.458,0.6956,0.9654,0.1595,0.1968
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.7123,0.6856,0.7123,0.6801,0.8209,1.0966,0.5151,0.5274
RandomForest,Anonymous,0.7741,0.7588,0.7741,0.7588,0.8847,0.5895,0.6173,0.6246
RandomForest,CTGAN_HYBRID,0.6009,0.5615,0.6009,0.5785,0.6974,0.9097,0.3344,0.3372
RandomForest,GaussianCopula_HYBRID,0.564,0.4802,0.564,0.4873,0.6589,0.9618,0.1903,0.2309
RandomForest,Original,0.7824,0.7712,0.7824,0.7662,0.8903,0.6202,0.6295,0.639
RandomForest,TVAE_HYBRID,0.7093,0.647,0.7093,0.6444,0.8208,0.8703,0.4958,0.5196
