Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5139,0.584,0.5139,0.533,0.51,17.5212,0.0172,0.0184
DecisionTree,Original,0.8056,0.8015,0.8056,0.8028,0.7582,7.0085,0.5299,0.531
DecisionTree,TVAE,0.6875,0.6176,0.6875,0.5985,0.5141,11.2636,0.0369,0.0604
KNN,CTGAN,0.4722,0.5428,0.4722,0.493,0.4993,1.003,-0.0671,-0.0721
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5205,10.0646,0.0,0.0
LogisticRegression,CTGAN,0.6667,0.5564,0.6667,0.5767,0.478,0.6607,-0.0189,-0.0293
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.7083,0.7202,0.7083,0.6111,0.46,1.6288,0.078,0.1631
RandomForest,CTGAN,0.6736,0.6231,0.6736,0.627,0.5055,0.6478,0.0854,0.0978
RandomForest,Original,0.8472,0.8535,0.8472,0.8359,0.8,0.4535,0.5992,0.6264
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.4881,6.9051,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
