Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5278,0.5764,0.5278,0.5445,0.5009,17.0206,0.0016,0.0017
DecisionTree,CTGAN_HYBRID,0.625,0.6003,0.625,0.6099,0.5264,13.5164,0.0563,0.0572
DecisionTree,GaussianCopula_HYBRID,0.6528,0.6309,0.6528,0.6388,0.5591,12.5152,0.1262,0.1282
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6806,0.5575,0.6806,0.5741,0.5035,2.0591,-0.0098,-0.0204
KNN,GaussianCopula_HYBRID,0.6458,0.5072,0.6458,0.5553,0.5153,1.1245,-0.0737,-0.109
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.4583,0.605,0.4583,0.4638,0.5609,0.8147,0.041,0.0533
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4245,0.6729,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.6018,0.6096,0.0174,0.0501
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5833,0.578,0.5833,0.5806,0.5468,0.679,0.0055,0.0055
RandomForest,CTGAN_HYBRID,0.6667,0.5736,0.6667,0.5859,0.5217,0.6368,-0.0023,-0.0033
RandomForest,GaussianCopula_HYBRID,0.6597,0.6131,0.6597,0.6226,0.4732,0.6942,0.0745,0.0812
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.7974,0.4734,0.5236,0.5264
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
