Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.6315,0.5764,0.5923,0.5677,15.2685,0.1195,0.1254
DecisionTree,CTGAN_HYBRID,0.6181,0.5841,0.6181,0.5966,0.5086,13.7667,0.0188,0.0194
DecisionTree,GaussianCopula_HYBRID,0.5208,0.5354,0.5208,0.5276,0.4514,17.2709,-0.0943,-0.0946
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6597,0.5463,0.6597,0.5727,0.3933,6.122,-0.0316,-0.0467
KNN,GaussianCopula_HYBRID,0.6042,0.5541,0.6042,0.5723,0.462,2.6082,-0.0459,-0.0483
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5417,0.7004,0.5417,0.5483,0.7757,0.625,0.1807,0.2305
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.3516,0.6735,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.5751,0.6319,0.5918,0.5682,0.6392,-0.001,-0.0011
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5903,0.6691,0.5903,0.6063,0.6211,0.7503,0.185,0.2019
RandomForest,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,0.578,0.6715,0.0174,0.0501
RandomForest,GaussianCopula_HYBRID,0.5903,0.5448,0.5903,0.5625,0.4158,0.7083,-0.0673,-0.07
RandomForest,Original,0.7986,0.7923,0.7986,0.7933,0.7974,0.4658,0.5033,0.507
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
