Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4896,0.5264,0.4896,0.5042,N/A,N/A,-0.098,-0.1001
DecisionTree,CTGAN,0.4375,0.5147,0.4375,0.4576,N/A,N/A,-0.1077,-0.1181
DecisionTree,GaussianCopula,0.4896,0.5637,0.4896,0.5081,N/A,N/A,-0.0129,-0.014
DecisionTree,Original,0.7188,0.7638,0.7188,0.7284,N/A,N/A,0.4146,0.4322
DecisionTree,TVAE,0.4792,0.5649,0.4792,0.497,N/A,N/A,-0.0101,-0.0113
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,CTGAN,0.5208,0.5451,0.5208,0.5312,N/A,N/A,-0.0575,-0.058
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,CTGAN,0.6354,0.5795,0.6354,0.5933,N/A,N/A,0.0175,0.0193
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6562,0.4657,0.6562,0.5448,N/A,N/A,-0.0602,-0.1211
RandomForest,Anonymous,0.4271,0.4941,0.4271,0.448,N/A,N/A,-0.1549,-0.1658
RandomForest,CTGAN,0.6667,0.5778,0.6667,0.5812,N/A,N/A,0.0078,0.0116
RandomForest,GaussianCopula,0.6562,0.5783,0.6562,0.5873,N/A,N/A,0.0112,0.0145
RandomForest,Original,0.8229,0.8191,0.8229,0.8157,N/A,N/A,0.5599,0.5693
RandomForest,TVAE,0.6562,0.5783,0.6562,0.5873,N/A,N/A,0.0112,0.0145
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
