Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.8195,0.836,0.8195,0.8272,0.6116,6.5049,0.2036,0.205
DecisionTree,CTGAN_HYBRID,0.7763,0.8259,0.7763,0.7979,0.5921,8.0633,0.1454,0.1512
DecisionTree,GaussianCopula_HYBRID,0.7903,0.8011,0.7903,0.7956,0.5197,7.5571,0.0373,0.0374
DecisionTree,Original,0.8305,0.8395,0.8305,0.8348,0.617,6.1102,0.222,0.2225
DecisionTree,TVAE_HYBRID,0.8537,0.836,0.8537,0.8438,0.5888,5.2732,0.2005,0.2034
KNN,Anonymous,0.8767,0.8357,0.8767,0.845,0.6048,2.0725,0.1337,0.1655
KNN,CTGAN_HYBRID,0.8608,0.8229,0.8608,0.8375,0.591,2.0566,0.1202,0.1311
KNN,GaussianCopula_HYBRID,0.8799,0.8073,0.8799,0.829,0.5183,2.6034,0.0108,0.0269
KNN,Original,0.8779,0.8378,0.8779,0.8459,0.6105,2.1223,0.1376,0.172
KNN,TVAE_HYBRID,0.8795,0.8156,0.8795,0.831,0.5582,3.1801,0.0248,0.0516
LogisticRegression,Anonymous,0.8927,0.8715,0.8927,0.8649,0.7507,0.3099,0.2441,0.3038
LogisticRegression,CTGAN_HYBRID,0.8883,0.8647,0.8883,0.868,0.724,0.3369,0.2815,0.3118
LogisticRegression,GaussianCopula_HYBRID,0.8828,0.7797,0.8828,0.828,0.7333,0.3368,-0.0004,-0.0054
LogisticRegression,Original,0.8944,0.8763,0.8944,0.8652,0.7584,0.3059,0.2427,0.3121
LogisticRegression,TVAE_HYBRID,0.8906,0.8667,0.8906,0.8631,0.7125,0.4074,0.2361,0.2895
RandomForest,Anonymous,0.893,0.8716,0.893,0.8706,0.7738,0.4201,0.2881,0.3302
RandomForest,CTGAN_HYBRID,0.8846,0.8599,0.8846,0.8653,0.7178,0.4138,0.2709,0.2953
RandomForest,GaussianCopula_HYBRID,0.883,0.7797,0.883,0.8281,0.6496,0.3501,0.0,0.0
RandomForest,Original,0.8936,0.8727,0.8936,0.8707,0.7898,0.3484,0.2869,0.3319
RandomForest,TVAE_HYBRID,0.893,0.8731,0.893,0.863,0.7213,0.9307,0.2291,0.2972
