Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
KNN,Anonymous,0.6542,0.5966,0.6542,0.6069,,,0.0421,0.0478
KNN,CTGAN,0.6625,0.5465,0.6625,0.5704,,,-0.0255,-0.0402
KNN,GaussianCopula,0.6583,0.5972,0.6583,0.606,,,0.0409,0.0477
KNN,Original,0.6625,0.6241,0.6625,0.6322,,,0.1048,0.1116
KNN,TVAE,0.6917,0.4784,0.6917,0.5656,,,0.0,0.0
LogisticRegression,Anonymous,0.6542,0.5882,0.6542,0.5993,,,0.0249,0.0293
LogisticRegression,CTGAN,0.6917,0.4784,0.6917,0.5656,,,0.0,0.0
LogisticRegression,GaussianCopula,0.7125,0.7166,0.7125,0.6289,,,0.1178,0.1988
LogisticRegression,Original,0.7208,0.7198,0.7208,0.7203,,,0.343,0.343
LogisticRegression,TVAE,0.5417,0.5612,0.5417,0.5503,,,-0.0284,-0.0285
RandomForest,Anonymous,0.5583,0.5616,0.5583,0.5599,,,-0.0278,-0.0278
RandomForest,CTGAN,0.6958,0.7887,0.6958,0.5752,,,0.0186,0.0969
RandomForest,GaussianCopula,0.7125,0.6924,0.7125,0.6479,,,0.1511,0.2052
RandomForest,Original,0.8083,0.8048,0.8083,0.7962,,,0.5063,0.5239
RandomForest,TVAE,0.525,0.5576,0.525,0.538,,,-0.036,-0.0367
