Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6389,0.6156,0.6389,0.6243,0.5427,13.0158,0.0913,0.0927
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
DecisionTree,TVAE,0.6667,0.6295,0.6667,0.6376,0.55,12.0146,0.1129,0.1198
KNN,CTGAN,0.6875,0.6176,0.6875,0.5985,0.4768,4.6629,0.0369,0.0604
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6597,0.5637,0.6597,0.5817,0.4932,5.8579,-0.015,-0.0205
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.577,0.6333,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.7778,0.7681,0.7778,0.7665,0.7566,0.6276,0.4331,0.4432
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5868,0.6477,0.0,0.0
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.7953,0.4811,0.5236,0.5264
RandomForest,TVAE,0.6806,0.6318,0.6806,0.632,0.6792,1.1195,0.098,0.114
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
