Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5069,0.5218,0.5069,0.5139,0.435,17.7715,-0.126,-0.1264
DecisionTree,Original,0.8125,0.8094,0.8125,0.8106,0.7695,6.7582,0.5496,0.5503
KNN,CTGAN,0.625,0.5831,0.625,0.5972,0.5139,3.7266,0.0162,0.0169
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5875,0.6407,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6667,0.529,0.6667,0.5666,0.5607,0.6299,-0.036,-0.0629
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.7972,0.462,0.5628,0.5883
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
