Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5833,0.63,0.5833,0.5981,0.5664,15.0182,0.1191,0.1235
DecisionTree,CTGAN_HYBRID,0.6042,0.5859,0.6042,0.5938,0.5114,14.2673,0.0238,0.024
DecisionTree,GaussianCopula_HYBRID,0.6111,0.5905,0.6111,0.5991,0.5164,14.017,0.0345,0.0348
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5694,0.5458,0.5694,0.5562,0.4367,2.6369,-0.069,-0.0696
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.6944,0.6473,0.6944,0.6282,0.5434,0.6223,0.0959,0.1273
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.625,0.6298,0.625,0.6273,0.5531,0.7274,0.1275,0.1275
RandomForest,CTGAN_HYBRID,0.6667,0.5736,0.6667,0.5859,0.4783,0.691,-0.0023,-0.0033
RandomForest,GaussianCopula_HYBRID,0.6111,0.559,0.6111,0.5772,0.4731,0.6688,-0.0349,-0.037
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.7853,0.4855,0.5313,0.5379
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
