Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5486,0.5678,0.5486,0.5571,N/A,N/A,-0.0183,-0.0184
DecisionTree,Original,0.7708,0.7756,0.7708,0.7729,N/A,N/A,0.4701,0.4707
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,N/A,N/A,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
LogisticRegression,Anonymous,0.5278,0.5764,0.5278,0.5445,N/A,N/A,0.0016,0.0017
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
RandomForest,Anonymous,0.6042,0.5859,0.6042,0.5938,N/A,N/A,0.0238,0.024
RandomForest,Original,0.8264,0.8224,0.8264,0.8233,N/A,N/A,0.5775,0.5795
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
