Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5347,0.5649,0.5347,0.547,0.4868,16.7703,-0.0246,-0.025
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,CTGAN,0.6667,0.6029,0.6667,0.6094,0.5455,1.8176,0.0442,0.0533
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.7014,0.6663,0.7014,0.6164,0.5223,0.7149,0.0797,0.1305
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6944,0.6409,0.6944,0.6027,0.4561,0.6498,0.0504,0.088
RandomForest,Original,0.8056,0.8015,0.8056,0.8028,0.8001,0.4706,0.5299,0.531
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
