Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.6907,0.5764,0.5901,0.625,15.2685,0.2003,0.2331
DecisionTree,CTGAN_HYBRID,0.6111,0.616,0.6111,0.6135,0.5482,14.017,0.0952,0.0952
DecisionTree,GaussianCopula_HYBRID,0.5625,0.5707,0.5625,0.5664,0.4941,15.7691,-0.0116,-0.0116
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,0.7209,9.5115,0.4154,0.4204
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4841,2.5777,0.0902,0.0927
KNN,CTGAN_HYBRID,0.6806,0.6274,0.6806,0.6256,0.556,2.9801,0.0841,0.1013
KNN,GaussianCopula_HYBRID,0.6528,0.5869,0.6528,0.5999,0.4422,3.0755,0.0196,0.0228
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.697,0.5139,0.5139,0.79,0.6942,0.1555,0.2109
LogisticRegression,CTGAN_HYBRID,0.7569,0.82,0.7569,0.6948,0.6325,0.6253,0.2632,0.3892
LogisticRegression,GaussianCopula_HYBRID,0.7569,0.7781,0.7569,0.7072,0.6532,0.5931,0.2865,0.3697
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5972,0.7091,0.5972,0.6107,0.6657,0.7249,0.2357,0.2723
RandomForest,CTGAN_HYBRID,0.6736,0.6179,0.6736,0.6208,0.631,0.6021,0.0714,0.0844
RandomForest,GaussianCopula_HYBRID,0.6389,0.5942,0.6389,0.6074,0.6516,0.6084,0.039,0.0414
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8059,0.4666,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
