Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6898,0.6905,0.6898,0.6901,0.7381,10.6908,0.4965,0.4965
DecisionTree,CTGAN,0.5105,0.5334,0.5105,0.5186,0.6094,17.6418,0.2302,0.2321
DecisionTree,CTGAN_HYBRID,0.4383,0.3948,0.4383,0.4047,0.5068,20.2474,0.0167,0.0174
DecisionTree,GaussianCopula,0.4917,0.4805,0.4917,0.4849,0.572,18.3204,0.1606,0.1611
DecisionTree,GaussianCopula_HYBRID,0.4511,0.4358,0.4511,0.4426,0.5375,19.786,0.0903,0.0905
DecisionTree,Original,0.6717,0.6882,0.6717,0.6787,0.7299,11.8336,0.4763,0.4775
DecisionTree,TVAE,0.6363,0.628,0.6363,0.63,0.6864,13.1093,0.4051,0.4066
DecisionTree,TVAE_HYBRID,0.6062,0.6116,0.6062,0.6086,0.6722,14.1949,0.3655,0.3657
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN,0.4571,0.4406,0.4571,0.443,0.5602,7.4286,0.1039,0.1058
KNN,CTGAN_HYBRID,0.4676,0.407,0.4676,0.4138,0.5205,5.7484,0.039,0.0426
KNN,GaussianCopula,0.4066,0.4105,0.4066,0.4055,0.509,5.9577,0.0425,0.0429
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5542,0.5198,0.5542,0.516,0.6464,7.4997,0.2243,0.2326
KNN,TVAE_HYBRID,0.6122,0.5955,0.6122,0.5675,0.7026,7.6662,0.3285,0.3416
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN,0.6416,0.554,0.6416,0.5899,0.7537,0.8393,0.3863,0.4
LogisticRegression,CTGAN_HYBRID,0.4947,0.284,0.4947,0.332,0.5039,1.0757,-0.0066,-0.0364
LogisticRegression,GaussianCopula,0.5663,0.531,0.5663,0.5214,0.6882,0.9612,0.2266,0.2475
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6732,0.6497,0.6732,0.6448,0.7642,1.5156,0.4505,0.4606
LogisticRegression,TVAE_HYBRID,0.6468,0.5979,0.6468,0.5946,0.7518,1.6198,0.3966,0.4147
RandomForest,Anonymous,0.7477,0.728,0.7477,0.7319,0.8669,0.8317,0.5738,0.5798
RandomForest,CTGAN,0.628,0.5696,0.628,0.574,0.7344,0.8545,0.3692,0.3898
RandomForest,CTGAN_HYBRID,0.497,0.3964,0.497,0.3876,0.4993,1.1292,0.027,0.0436
RandomForest,GaussianCopula,0.6047,0.5518,0.6047,0.5473,0.6745,0.9552,0.2821,0.3164
RandomForest,GaussianCopula_HYBRID,0.5392,0.5057,0.5392,0.4741,0.6374,0.9768,0.1577,0.1777
RandomForest,Original,0.7764,0.7621,0.7764,0.7628,0.8899,0.6201,0.622,0.6288
RandomForest,TVAE,0.7048,0.6637,0.7048,0.6603,0.8335,1.0257,0.499,0.5162
RandomForest,TVAE_HYBRID,0.7078,0.665,0.7078,0.6703,0.8125,1.7734,0.5051,0.5173
