Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5977,0.6362,0.5977,0.6115,N/A,N/A,0.3718,0.3759
DecisionTree,CTGAN,0.4915,0.5253,0.4915,0.4964,N/A,N/A,0.2079,0.2135
DecisionTree,GaussianCopula,0.3864,0.3846,0.3864,0.3816,N/A,N/A,0.0074,0.0075
DecisionTree,Original,0.6938,0.6963,0.6938,0.695,N/A,N/A,0.5043,0.5044
DecisionTree,TVAE,0.6056,0.6232,0.6056,0.6087,N/A,N/A,0.3736,0.3779
KNN,Anonymous,0.6689,0.6544,0.6689,0.6605,N/A,N/A,0.4515,0.4526
KNN,CTGAN,0.4927,0.4707,0.4927,0.474,N/A,N/A,0.1488,0.1513
KNN,GaussianCopula,0.3672,0.3743,0.3672,0.3621,N/A,N/A,-0.0151,-0.0156
KNN,Original,0.5774,0.5653,0.5774,0.5703,N/A,N/A,0.3,0.3007
KNN,TVAE,0.5322,0.5021,0.5322,0.512,N/A,N/A,0.2047,0.2076
LogisticRegression,Anonymous,0.7469,0.7427,0.7469,0.7439,N/A,N/A,0.5838,0.5848
LogisticRegression,CTGAN,0.6294,0.5542,0.6294,0.5791,N/A,N/A,0.364,0.3773
LogisticRegression,GaussianCopula,0.5864,0.5722,0.5864,0.5237,N/A,N/A,0.2419,0.29
LogisticRegression,Original,0.7492,0.7199,0.7492,0.7239,N/A,N/A,0.5716,0.5815
LogisticRegression,TVAE,0.6791,0.6556,0.6791,0.6639,N/A,N/A,0.4655,0.4682
RandomForest,Anonymous,0.7525,0.7297,0.7525,0.73,N/A,N/A,0.5816,0.5892
RandomForest,CTGAN,0.6418,0.6063,0.6418,0.5847,N/A,N/A,0.385,0.404
RandomForest,GaussianCopula,0.5367,0.4663,0.5367,0.4836,N/A,N/A,0.1739,0.1877
RandomForest,Original,0.7729,0.7598,0.7729,0.7595,N/A,N/A,0.6158,0.6229
RandomForest,TVAE,0.6746,0.6676,0.6746,0.6641,N/A,N/A,0.4688,0.4746
SVM,Anonymous,0.4994,0.2494,0.4994,0.3327,N/A,N/A,0.0,0.0
SVM,CTGAN,0.4508,0.3528,0.4508,0.3907,N/A,N/A,0.0004,0.0005
SVM,GaussianCopula,0.4994,0.2494,0.4994,0.3327,N/A,N/A,0.0,0.0
SVM,Original,0.4994,0.2494,0.4994,0.3327,N/A,N/A,0.0,0.0
SVM,TVAE,0.5006,0.3752,0.5006,0.3634,N/A,N/A,0.0189,0.0407
