Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
KNN,Anonymous,0.6542,0.5966,0.6542,0.6069,,,0.0421,0.0478
KNN,CTGAN,0.625,0.589,0.625,0.6014,,,0.034,0.0352
KNN,GaussianCopula,0.6583,0.5972,0.6583,0.606,,,0.0409,0.0477
KNN,Original,0.6625,0.6241,0.6625,0.6322,,,0.1048,0.1116
KNN,TVAE,0.675,0.5541,0.675,0.5712,,,-0.0121,-0.0235
LogisticRegression,Anonymous,0.6542,0.5882,0.6542,0.5993,,,0.0249,0.0293
LogisticRegression,CTGAN,0.6917,0.4784,0.6917,0.5656,,,0.0,0.0
LogisticRegression,GaussianCopula,0.7125,0.7166,0.7125,0.6289,,,0.1178,0.1988
LogisticRegression,Original,0.7208,0.7198,0.7208,0.7203,,,0.343,0.343
LogisticRegression,TVAE,0.5583,0.5481,0.5583,0.5529,,,-0.0593,-0.0594
RandomForest,Anonymous,0.5542,0.5623,0.5542,0.558,,,-0.0261,-0.0261
RandomForest,CTGAN,0.6667,0.5655,0.6667,0.5785,,,-0.008,-0.0122
RandomForest,GaussianCopula,0.7,0.6659,0.7,0.6207,,,0.0928,0.1418
RandomForest,Original,0.7833,0.7751,0.7833,0.7752,,,0.4596,0.4661
RandomForest,TVAE,0.5375,0.5459,0.5375,0.5415,,,-0.0644,-0.0645
