Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5556,0.5979,0.5556,0.5704,0.5273,16.0194,0.0495,0.051
DecisionTree,CTGAN_HYBRID,0.5972,0.6124,0.5972,0.6038,0.5445,14.5176,0.0858,0.0862
DecisionTree,GaussianCopula_HYBRID,0.6389,0.5811,0.6389,0.5966,0.5045,13.0158,0.0106,0.0116
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,0.7209,9.5115,0.4154,0.4204
DecisionTree,TVAE_HYBRID,0.6736,0.4777,0.6736,0.559,0.485,11.7642,-0.0406,-0.0968
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5208,0.5882,0.5208,0.5396,0.5264,1.0066,0.0259,0.0277
KNN,GaussianCopula_HYBRID,0.6528,0.6065,0.6528,0.6175,0.518,1.837,0.0625,0.0674
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6875,0.4808,0.6875,0.5658,0.48,11.0244,-0.0138,-0.0555
LogisticRegression,Anonymous,0.4722,0.6071,0.4722,0.482,0.5434,0.7178,0.0474,0.0593
LogisticRegression,CTGAN_HYBRID,0.6875,0.6414,0.6875,0.6369,0.5623,0.6242,0.1109,0.1311
LogisticRegression,GaussianCopula_HYBRID,0.6389,0.6251,0.6389,0.6309,0.5518,0.6626,0.1153,0.1159
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6806,0.6094,0.6806,0.6032,0.5582,1.4227,0.0394,0.056
RandomForest,Anonymous,0.5486,0.5678,0.5486,0.5571,0.5083,1.3382,-0.0183,-0.0184
RandomForest,CTGAN_HYBRID,0.6528,0.6217,0.6528,0.6313,0.5564,0.6659,0.1018,0.1052
RandomForest,GaussianCopula_HYBRID,0.6042,0.5541,0.6042,0.5723,0.5417,0.6582,-0.0459,-0.0483
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.8037,0.4725,0.5236,0.5264
RandomForest,TVAE_HYBRID,0.6875,0.5845,0.6875,0.5778,0.5599,6.1813,0.0037,0.0088
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6875,0.6245,0.6875,0.6076,,,0.0526,0.0778
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
