Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4059,0.4166,0.4059,0.4078,0.5181,21.4145,0.0445,0.0449
DecisionTree,Original,0.677,0.6926,0.677,0.6836,0.7351,11.6436,0.4847,0.4858
DecisionTree,TVAE,0.5693,0.5969,0.5693,0.574,0.6539,15.5248,0.32,0.3262
KNN,CTGAN,0.3358,0.3722,0.3358,0.3465,0.4949,5.5176,-0.0135,-0.0139
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5617,0.5236,0.5617,0.5232,0.6356,9.1949,0.2358,0.2447
LogisticRegression,CTGAN,0.491,0.3021,0.491,0.3338,0.3757,1.0795,-0.0088,-0.0299
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.613,0.582,0.613,0.5914,0.7343,2.0723,0.3455,0.3497
RandomForest,CTGAN,0.4623,0.358,0.4623,0.3642,0.4765,1.0674,-0.0051,-0.0069
RandomForest,Original,0.7771,0.7646,0.7771,0.763,0.8874,0.5984,0.622,0.63
RandomForest,TVAE,0.6687,0.6615,0.6687,0.6394,0.8133,1.1158,0.4535,0.4748
