Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6169,0.6495,0.6169,0.6298,N/A,N/A,0.3979,0.4007
DecisionTree,CTGAN,0.4384,0.518,0.4384,0.4635,N/A,N/A,0.1577,0.1642
DecisionTree,GaussianCopula,0.4079,0.3932,0.4079,0.3982,N/A,N/A,0.0204,0.0205
DecisionTree,Original,0.6994,0.7019,0.6994,0.7006,N/A,N/A,0.5128,0.5128
DecisionTree,TVAE,0.5977,0.6221,0.5977,0.6015,N/A,N/A,0.3657,0.3717
KNN,Anonymous,0.6689,0.6544,0.6689,0.6605,N/A,N/A,0.4515,0.4526
KNN,CTGAN,0.435,0.4444,0.435,0.43,N/A,N/A,0.1041,0.1071
KNN,GaussianCopula,0.3672,0.3743,0.3672,0.3621,N/A,N/A,-0.0151,-0.0156
KNN,Original,0.5774,0.5653,0.5774,0.5703,N/A,N/A,0.3,0.3007
KNN,TVAE,0.5322,0.5021,0.5322,0.512,N/A,N/A,0.2047,0.2076
LogisticRegression,Anonymous,0.7469,0.7427,0.7469,0.7439,N/A,N/A,0.5838,0.5848
LogisticRegression,CTGAN,0.6226,0.576,0.6226,0.5945,N/A,N/A,0.363,0.3678
LogisticRegression,GaussianCopula,0.5864,0.5722,0.5864,0.5237,N/A,N/A,0.2419,0.29
LogisticRegression,Original,0.7492,0.7199,0.7492,0.7239,N/A,N/A,0.5716,0.5815
LogisticRegression,TVAE,0.6791,0.6556,0.6791,0.6639,N/A,N/A,0.4655,0.4682
RandomForest,Anonymous,0.7458,0.7172,0.7458,0.7227,N/A,N/A,0.57,0.577
RandomForest,CTGAN,0.5864,0.5826,0.5864,0.5803,N/A,N/A,0.3324,0.3354
RandomForest,GaussianCopula,0.5356,0.4909,0.5356,0.464,N/A,N/A,0.1639,0.1922
RandomForest,Original,0.7718,0.7595,0.7718,0.7604,N/A,N/A,0.6156,0.6213
RandomForest,TVAE,0.7006,0.6919,0.7006,0.6897,N/A,N/A,0.5087,0.5138
SVM,Anonymous,0.4994,0.2494,0.4994,0.3327,N/A,N/A,0.0,0.0
SVM,CTGAN,0.4881,0.3693,0.4881,0.3799,N/A,N/A,0.014,0.0214
SVM,GaussianCopula,0.4994,0.2494,0.4994,0.3327,N/A,N/A,0.0,0.0
SVM,Original,0.4994,0.2494,0.4994,0.3327,N/A,N/A,0.0,0.0
SVM,TVAE,0.5006,0.3752,0.5006,0.3634,N/A,N/A,0.0189,0.0407
