Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4444,0.6832,0.4444,0.4179,0.5682,20.0243,0.0943,0.1547
DecisionTree,CTGAN,0.5903,0.5768,0.5903,0.5829,0.5014,14.7679,0.0028,0.0028
DecisionTree,CTGAN_HYBRID,0.4583,0.5192,0.4583,0.479,0.4318,19.5236,-0.1196,-0.1261
DecisionTree,GaussianCopula,0.6389,0.6343,0.6389,0.6365,0.5682,13.0158,0.1381,0.1382
DecisionTree,GaussianCopula_HYBRID,0.7083,0.7394,0.7083,0.7174,0.7009,10.5127,0.3689,0.3774
DecisionTree,Original,0.7083,0.7343,0.7083,0.7165,0.6945,10.5127,0.3615,0.3677
DecisionTree,TVAE,0.625,0.5524,0.625,0.5748,0.4818,13.5164,-0.0429,-0.0484
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN,0.6111,0.559,0.6111,0.5772,0.5524,2.7778,-0.0349,-0.037
KNN,CTGAN_HYBRID,0.5972,0.5868,0.5972,0.5916,0.547,1.1429,0.0261,0.0262
KNN,GaussianCopula,0.6597,0.6406,0.6597,0.6477,0.5777,0.8916,0.1495,0.1513
KNN,GaussianCopula_HYBRID,0.625,0.5766,0.625,0.5923,0.587,1.5576,0.0021,0.0022
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5208,8.6467,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6939,2.0547,0.1633,0.2266
LogisticRegression,CTGAN,0.6875,0.6176,0.6875,0.5985,0.4298,0.6614,0.0369,0.0604
LogisticRegression,CTGAN_HYBRID,0.4444,0.6114,0.4444,0.4413,0.5395,0.9263,0.0438,0.0608
LogisticRegression,GaussianCopula,0.7778,0.7695,0.7778,0.7709,0.782,0.5231,0.4483,0.4526
LogisticRegression,GaussianCopula_HYBRID,0.4722,0.6,0.4722,0.484,0.6339,0.7244,0.038,0.0467
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6667,0.5736,0.6667,0.5859,0.5586,1.6183,-0.0023,-0.0033
RandomForest,Anonymous,0.5069,0.7189,0.5069,0.4997,0.6695,0.9071,0.1631,0.2346
RandomForest,CTGAN,0.6806,0.4793,0.6806,0.5624,0.4982,0.6488,-0.0273,-0.0787
RandomForest,CTGAN_HYBRID,0.5833,0.5886,0.5833,0.5859,0.4894,0.689,0.0305,0.0305
RandomForest,GaussianCopula,0.7431,0.7295,0.7431,0.7314,0.792,0.5193,0.349,0.3557
RandomForest,GaussianCopula_HYBRID,0.6667,0.6502,0.6667,0.6564,0.6725,0.5892,0.1724,0.1741
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.7864,0.4835,0.5517,0.557
RandomForest,TVAE,0.6736,0.5689,0.6736,0.5807,0.5666,2.7136,-0.0059,-0.0097
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
