Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5833,0.5724,0.5833,0.5775,0.4964,15.0182,-0.0075,-0.0075
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,CTGAN,0.6319,0.5188,0.6319,0.5566,0.5359,1.1158,-0.0804,-0.1037
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6806,0.5575,0.6806,0.5741,0.558,0.6119,-0.0098,-0.0204
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6528,0.5131,0.6528,0.5591,0.5422,0.6322,-0.0613,-0.0951
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.8069,0.4668,0.5313,0.5379
SVM,CTGAN,0.6875,0.4808,0.6875,0.5658,,,-0.0138,-0.0555
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
