Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6822,0.6922,0.6822,0.6867,0.7327,11.4536,0.4886,0.4891
DecisionTree,CTGAN_HYBRID,0.3614,0.4261,0.3614,0.3441,0.5191,23.0158,0.0388,0.0449
DecisionTree,GaussianCopula_HYBRID,0.4021,0.4165,0.4021,0.4079,0.5233,21.5502,0.0503,0.0506
DecisionTree,Original,0.6792,0.6979,0.6792,0.6869,0.7384,11.5622,0.4894,0.4909
DecisionTree,TVAE_HYBRID,0.5745,0.6028,0.5745,0.5856,0.6529,15.3348,0.329,0.3311
KNN,Anonymous,0.5798,0.5607,0.5798,0.566,0.6798,4.9016,0.2909,0.2943
KNN,CTGAN_HYBRID,0.3901,0.4104,0.3901,0.397,0.5382,5.8547,0.0407,0.0411
KNN,GaussianCopula_HYBRID,0.433,0.4155,0.433,0.422,0.5268,4.9977,0.0577,0.0581
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.4985,0.498,0.4985,0.4946,0.6244,7.5798,0.1859,0.1876
LogisticRegression,Anonymous,0.7402,0.7167,0.7402,0.7175,0.8165,0.9559,0.5566,0.5659
LogisticRegression,CTGAN_HYBRID,0.3833,0.5051,0.3833,0.339,0.6419,1.2765,0.0819,0.1088
LogisticRegression,GaussianCopula_HYBRID,0.5211,0.5353,0.5211,0.4235,0.6324,1.0092,0.1208,0.1611
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6574,0.6191,0.6574,0.631,0.7599,1.7616,0.4283,0.4349
RandomForest,Anonymous,0.7809,0.7673,0.7809,0.7672,0.8857,0.6359,0.6294,0.6365
RandomForest,CTGAN_HYBRID,0.3712,0.4686,0.3712,0.3039,0.6607,1.0512,0.0588,0.0867
RandomForest,GaussianCopula_HYBRID,0.5279,0.4546,0.5279,0.4474,0.6085,0.9959,0.1247,0.1544
RandomForest,Original,0.7816,0.7682,0.7816,0.7685,0.8898,0.5778,0.6311,0.6377
RandomForest,TVAE_HYBRID,0.6739,0.6559,0.6739,0.6541,0.8091,0.8072,0.4656,0.476
