Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8606,0.6236,0.5542,0.5624,94,3.04,0.3,10.0,2.0,0.3,,,
LogisticRegression,CTGAN_HYBRID,0.5768,0.4674,0.5768,0.5093,0.6282,1.0485,0.2309,0.2555,94,3.04,0.3,10.0,2.0,0.3,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5527,0.553,0.5527,0.4459,0.7243,0.9547,0.1345,0.2247,94,3.04,0.3,10.0,2.0,0.3,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6438,0.6246,0.6438,0.6175,0.7696,1.3456,0.4041,0.4144,94,3.04,0.3,10.0,2.0,0.3,300,8,3096
LogisticRegression,Anonymous,0.7387,0.7085,0.7387,0.7142,0.8605,0.6238,0.5554,0.5636,104,3.36,0.3,20.0,2.0,0.3,,,
LogisticRegression,CTGAN_HYBRID,0.4548,0.356,0.4548,0.3951,0.495,1.0423,0.0109,0.012,104,3.36,0.3,20.0,2.0,0.3,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5316,0.5046,0.5316,0.4185,0.661,0.9762,0.0934,0.1583,104,3.36,0.3,20.0,2.0,0.3,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6559,0.6146,0.6559,0.6118,0.7707,1.3263,0.4042,0.418,104,3.36,0.3,20.0,2.0,0.3,300,8,3096
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8604,0.6241,0.5542,0.5624,73,2.36,0.3,2.0,2.0,0.3,,,
LogisticRegression,CTGAN_HYBRID,0.4992,0.2492,0.4992,0.3325,0.4764,1.0905,0.0,0.0,73,2.36,0.3,2.0,2.0,0.3,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5023,0.3689,0.5023,0.3474,0.6231,0.9923,0.0221,0.0598,73,2.36,0.3,2.0,2.0,0.3,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6423,0.6317,0.6423,0.6203,0.7745,1.0905,0.4123,0.4256,73,2.36,0.3,2.0,2.0,0.3,300,8,3096
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649,79,2.55,0.3,5.0,2.0,0.3,,,
LogisticRegression,CTGAN_HYBRID,0.4721,0.4446,0.4721,0.4309,0.5712,1.0682,0.1415,0.1637,79,2.55,0.3,5.0,2.0,0.3,300,8,3096
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928,79,2.55,0.3,5.0,2.0,0.3,300,8,3096
LogisticRegression,TVAE_HYBRID,0.6702,0.6284,0.6702,0.6312,0.7882,1.1355,0.447,0.4623,79,2.55,0.3,5.0,2.0,0.3,300,8,3096
