Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5972,0.5756,0.5972,0.5848,0.5,14.5176,0.0,0.0
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,CTGAN,0.6528,0.5869,0.6528,0.5999,0.4615,3.7529,0.0196,0.0228
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.612,0.6074,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6056,0.6078,0.0,0.0
RandomForest,Original,0.7986,0.7923,0.7986,0.7933,0.8101,0.4637,0.5033,0.507
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
