Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.6031,0.5903,0.596,0.5332,14.7679,0.0643,0.0645
DecisionTree,CTGAN_HYBRID,0.4792,0.532,0.4792,0.4981,0.4468,18.7727,-0.0949,-0.0988
DecisionTree,GaussianCopula_HYBRID,0.5486,0.6045,0.5486,0.5656,0.535,16.2697,0.0617,0.0648
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
DecisionTree,TVAE_HYBRID,0.6875,0.4808,0.6875,0.5658,0.495,11.2636,-0.0138,-0.0555
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5278,0.566,0.5278,0.5424,0.525,2.1674,-0.0217,-0.0222
KNN,GaussianCopula_HYBRID,0.5347,0.5434,0.5347,0.5388,0.5101,1.3982,-0.0758,-0.0759
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.485,11.018,0.0,0.0
LogisticRegression,Anonymous,0.5347,0.6385,0.5347,0.5508,0.5964,0.7131,0.1126,0.1292
LogisticRegression,CTGAN_HYBRID,0.6736,0.6231,0.6736,0.627,0.5948,0.6316,0.0854,0.0978
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5175,0.6482,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5364,2.1522,0.0,0.0
RandomForest,Anonymous,0.6181,0.5841,0.6181,0.5966,0.5651,0.9281,0.0188,0.0194
RandomForest,CTGAN_HYBRID,0.5347,0.5649,0.5347,0.547,0.4785,0.7171,-0.0246,-0.025
RandomForest,GaussianCopula_HYBRID,0.6458,0.5874,0.6458,0.6014,0.5008,0.6487,0.0224,0.0249
RandomForest,Original,0.8333,0.8292,0.8333,0.8282,0.8077,0.4592,0.5862,0.5919
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.474,10.1173,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6181,0.5641,0.6181,0.582,N/A,N/A,-0.0238,-0.0254
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
