Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6806,0.7237,0.6806,0.6919,0.6809,11.5139,0.3246,0.3366
DecisionTree,CTGAN_HYBRID,0.5417,0.6424,0.5417,0.5579,0.5745,16.52,0.1213,0.1382
DecisionTree,GaussianCopula_HYBRID,0.5903,0.598,0.5903,0.5939,0.5268,14.7679,0.0526,0.0527
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
DecisionTree,TVAE_HYBRID,0.6875,0.6068,0.6875,0.5886,0.5077,11.2636,0.0206,0.0389
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5139,0.5422,0.5139,0.5259,0.4244,1.2499,-0.0769,-0.0778
KNN,GaussianCopula_HYBRID,0.6806,0.6471,0.6806,0.6527,0.6236,1.533,0.1499,0.1589
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4677,10.5521,0.0,0.0
LogisticRegression,Anonymous,0.5417,0.7223,0.5417,0.5441,0.7682,0.7032,0.1962,0.2605
LogisticRegression,CTGAN_HYBRID,0.7153,0.7027,0.7153,0.6425,0.6361,0.6048,0.1368,0.2024
LogisticRegression,GaussianCopula_HYBRID,0.7083,0.6969,0.7083,0.6208,0.6745,0.5967,0.0935,0.1635
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.7222,0.7166,0.7222,0.655,0.525,1.1861,0.1647,0.2339
RandomForest,Anonymous,0.6667,0.7103,0.6667,0.6785,0.6999,0.8529,0.2953,0.3062
RandomForest,CTGAN_HYBRID,0.6181,0.6057,0.6181,0.6112,0.6264,0.605,0.0704,0.0707
RandomForest,GaussianCopula_HYBRID,0.6458,0.6161,0.6458,0.6259,0.5833,0.6329,0.0902,0.0927
RandomForest,Original,0.8194,0.8148,0.8194,0.8155,0.8007,0.4716,0.5577,0.5606
RandomForest,TVAE_HYBRID,0.6875,0.4808,0.6875,0.5658,0.4807,7.3315,-0.0138,-0.0555
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6597,0.5201,0.6597,0.5628,,,-0.0488,-0.0798
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
