Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4931,0.5768,0.4931,0.5126,0.5014,18.2721,0.0023,0.0025
DecisionTree,Original,0.7917,0.7945,0.7917,0.7929,0.7609,7.5091,0.5153,0.5155
DecisionTree,TVAE,0.6181,0.5779,0.6181,0.5921,0.5023,13.7667,0.005,0.0052
KNN,CTGAN,0.4722,0.4966,0.4722,0.4832,0.3744,2.9793,-0.1834,-0.1848
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5391,7.7028,0.0,0.0
LogisticRegression,CTGAN,0.6042,0.537,0.6042,0.5609,0.3045,0.718,-0.0766,-0.0834
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.7014,0.6636,0.7014,0.625,0.5016,1.987,0.0947,0.1401
RandomForest,CTGAN,0.6042,0.5149,0.6042,0.5476,0.3585,0.681,-0.1092,-0.125
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.803,0.462,0.578,0.6083
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5143,4.5866,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
