Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6883,0.6876,0.6883,0.6877,0.7359,10.6917,0.4939,0.4941
DecisionTree,CTGAN_HYBRID,0.4239,0.4099,0.4239,0.4091,0.5189,20.7631,0.0405,0.0415
DecisionTree,GaussianCopula_HYBRID,0.4036,0.4251,0.4036,0.4128,0.5252,21.4959,0.058,0.0583
DecisionTree,Original,0.6807,0.7008,0.6807,0.6889,0.7395,11.5079,0.4919,0.4936
DecisionTree,TVAE_HYBRID,0.5346,0.6047,0.5346,0.5377,0.6591,15.1679,0.2904,0.3083
KNN,Anonymous,0.6973,0.6856,0.6973,0.69,0.8057,3.4979,0.4984,0.4996
KNN,CTGAN_HYBRID,0.3396,0.3649,0.3396,0.3427,0.4903,6.4561,-0.0409,-0.0422
KNN,GaussianCopula_HYBRID,0.4134,0.401,0.4134,0.4041,0.5065,5.3769,0.0263,0.0265
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5377,0.5558,0.5377,0.5262,0.6899,8.4343,0.2575,0.271
LogisticRegression,Anonymous,0.7364,0.7058,0.7364,0.7117,0.8606,0.6235,0.5513,0.5597
LogisticRegression,CTGAN_HYBRID,0.4872,0.3122,0.4872,0.3311,0.5291,1.0879,-0.0163,-0.0567
LogisticRegression,GaussianCopula_HYBRID,0.5008,0.4673,0.5008,0.3443,0.5813,0.9946,0.0166,0.0503
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6596,0.6509,0.6596,0.6448,0.8006,1.0948,0.4448,0.4538
RandomForest,Anonymous,0.7538,0.7361,0.7538,0.7387,0.87,0.8028,0.5839,0.59
RandomForest,CTGAN_HYBRID,0.4684,0.3285,0.4684,0.3472,0.5997,1.0554,-0.0017,-0.0027
RandomForest,GaussianCopula_HYBRID,0.4774,0.3986,0.4774,0.4199,0.5365,1.0446,0.0567,0.0622
RandomForest,Original,0.7756,0.7603,0.7756,0.7594,0.89,0.5952,0.619,0.6272
RandomForest,TVAE_HYBRID,0.6099,0.6182,0.6099,0.5876,0.7928,1.8356,0.3746,0.4
