Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4074,0.396,0.4074,0.4007,0.508,21.3602,0.0202,0.0203
DecisionTree,Original,0.6755,0.6936,0.6755,0.6829,0.7354,11.6979,0.4834,0.4848
DecisionTree,TVAE,0.5557,0.5716,0.5557,0.5591,0.6363,16.0134,0.2913,0.2943
KNN,CTGAN,0.4556,0.415,0.4556,0.4204,0.5075,7.0726,0.0439,0.0466
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5663,0.5244,0.5663,0.5339,0.6562,7.457,0.2534,0.2599
LogisticRegression,CTGAN,0.5188,0.5144,0.5188,0.3882,0.6862,0.9737,0.0587,0.1247
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6657,0.6456,0.6657,0.6404,0.7872,1.2476,0.4443,0.4549
RandomForest,CTGAN,0.5105,0.4941,0.5105,0.3734,0.6144,0.9989,0.0363,0.0871
RandomForest,Original,0.7764,0.7614,0.7764,0.7612,0.8895,0.621,0.6212,0.6285
RandomForest,TVAE,0.689,0.6728,0.689,0.6703,0.826,1.0643,0.4847,0.4927
